Org ID, Org Name, Address, Website, Ranking, Total Revenue, Category,URL In CharityNavigator
11193,United Way of the Lakeshore, 31 East Clay Avenue,,4 stars,"$3,255,981 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11193
4658,United Way of the Midlands Nebraska, 1805 Harney Street,http://www.unitedwaymidlands.org,4 stars,"$23,712,286 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4658
12934,United Way of the Ozarks, 320 North Jefferson,http://www.uwozarks.com/,4 stars,"$5,699,471 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12934
14191,United Way of the Piedmont, 203 East Main Street,,4 stars,"$4,852,654 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14191
5370,United Way of the Plains, 245 North Water,http://www.unitedwayplains.org,4 stars,"$19,763,663 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5370
7779,United Way of the Southern Tier, 300 Civic Center Plaza,http://www.uwst.org/,4 stars,"$4,588,733 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7779
13715,United Way of Treasure Valley, 2340 S Vista Ave,,4 stars,"$5,213,092 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13715
14739,United Way of Tri County, 46 Park Street,http://www.uwotc.org/,4 stars,"$7,633,894 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14739
6400,United Way of Tucson and Southern Arizona, 330 North Commerce Park Loop,http://www.unitedwaytucson.org/,4 stars,"$19,250,447 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6400
11239,United Way of Utah County, 148 North 100 West,http://unitedwayuc.org,4 stars,"$3,377,295 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11239
10058,United Way of Washtenaw County, 2305 Platt Road,http://www.uwwashtenaw.org/,4 stars,"$6,229,733 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10058
11454,United Way of Williamson County, 209 Gothic Court,http://www.uwwc.org,4 stars,"$4,235,418 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11454
14046,United Way of Yellowstone County, 2173 Overland Ave,http://www.unitedwayyellowstone.org/,4 stars,"$2,434,571 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14046
5561,United Way Suncoast, 5201 West Kennedy Boulevard,http://www.unitedwaysuncoast.org/,4 stars,"$28,035,144 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5561
15329,University City Children's Center, 6646 Vernon Avenue,http://www.uccc.org/,4 stars,"$2,928,027 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15329
9151,University City District, 3940-42 Chestnut Street,http://universitycity.org,4 stars,"$7,639,070 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9151
8353,University Musical Society, 881 North University Avenue,http://www.ums.org/,4 stars,"$9,868,903 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8353
4668,University of Chicago, 5801 South Ellis Avenue,,4 stars,"$2,207,712,725 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4668
4670,University of Delaware, Office of University Development,http://www.udel.edu,4 stars,"$1,010,298,052 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4670
4674,University of Notre Dame, University of Notre Dame,,4 stars,"$1,434,633,185 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4674
4587,University of Pennsylvania, 601 Franklin Building,http://www.upenn.edu,4 stars,"$5,385,669,000 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4587
4675,University of Puget Sound, 1500 North Warner Street,http://www.ups.edu,4 stars,"$171,161,527 ",Education : Private Liberal Arts Colleges,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4675
4676,University of Rochester, University of Rochester,,4 stars,"$2,677,433,867 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4676
4677,University of San Francisco, University Advancement,http://www.usfca.edu,4 stars,"$410,969,050 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4677
4679,University of St. Thomas, Mail DEV,http://www.stthomas.edu,4 stars,"$331,926,535 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4679
4680,The University of Tampa, 401 West Kennedy Boulevard,,4 stars,"$208,745,847 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4680
4681,University of the Pacific, 3601 Pacific Avenue,http://www.pacific.edu/,4 stars,"$509,993,746 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4681
4682,University of Tulsa, 800 South Tucker Drive,http://www.utulsa.edu,4 stars,"$271,446,504 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4682
10822,Urban Alliance, 2030 Q St. NW,http://www.theurbanalliance.org/,4 stars,"$3,589,257 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10822
13708,Urban Homeworks, 2015 Emerson Ave N,http://www.urbanhomeworks.org/,4 stars,"$4,908,199 ",Public Benefit : Community and Housing Development,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13708
14721,Urban League of Greater Oklahoma City, 3900 North Martin Luther King Avenue,http://urbanleagueok.org/,4 stars,"$1,492,790 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14721
15278,Urban Libraries Council, 1333 H Street NW,http://www.urbanlibraries.org/,4 stars,"$2,583,501 ",Arts Culture Humanities : Libraries Historical Societies and Landmark Preservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15278
13237,Urban Ministries of Durham, 410 Liberty Street,http://www.umdurham.org,4 stars,"$2,147,572 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13237
13926,Urban Youth Impact, 2823 North Australian Avenue,,4 stars,"$1,732,002 ",Religion : Religious Activities,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13926
14177,USO Metropolitan Washington, 228 McNair Road,,4 stars,"$5,784,477 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14177
14533,USO of Hampton Roads and Central Virginia, 3 Ruckman Road,,4 stars,"$1,723,195 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14533
10242,USS Constitution Museum, Charlestown Navy Yard,,4 stars,"$2,963,919 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10242
13309,USTA Serves, 70 West Red Oak Lane,http://www.ustaserves.com/,4 stars,"$2,044,469 ",Human Services : Multipurpose Human Service Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13309
8718,Utah Food Bank, 3150 South 900 West,https://www.utahfoodbank.org/,4 stars,"$69,255,708 ",Human Services : Food Banks Food Pantries and Food Distribution,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8718
7063,Utah Symphony & Opera, 123 West South Temple,http://www.usuo.org/,4 stars,"$17,709,842 ",Arts Culture Humanities : Performing Arts,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7063
5907,The V Foundation, 106 Towerview Court,http://www.jimmyv.org,4 stars,"$17,794,856 ",Health : Diseases Disorders and Disciplines,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5907
5794,Valley Christian Schools, 100 Skyway Drive,http://www.vcs.net,4 stars,"$40,405,941 ",Education : Private Elementary and Secondary Schools,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5794
4687,Valley of the Sun United Way, 1515 East Osborn Road,http://www.vsuw.org,4 stars,"$106,090,132 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4687
15317,Valley Outreach, 1901 Curve Crest Boulevard West,http://valleyoutreachmn.org,4 stars,"$1,723,921 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15317
9775,Valley Public Radio, 3437 West Shaw Avenue,http://www.kvpr.org/,4 stars,"$1,696,603 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9775
7794,Variety the Children's Charity of Greater Philadelphia, 1520 Locust Street,http://www.varietyphila.org/,4 stars,"$3,656,158 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7794
8808,Variety the Children's Charity of St. Louis, 2200 Westport Plaza Drive,http://www.varietystl.org,4 stars,"$3,916,028 ",Public Benefit : Fundraising Organizations,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8808
10309,V-Day, 303 Park Avenue South,http://www.vday.org/home,4 stars,"$4,651,183 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10309
5862,Venice Family Clinic, 604 Rose Avenue,http://www.venicefamilyclinic.org,4 stars,"$36,380,464 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5862
8918,Vermont Foodbank, 33 Parker Road,http://www.vtfoodbank.org/,4 stars,"$17,675,205 ",Human Services : Food Banks Food Pantries and Food Distribution,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8918
8895,Vermont Public Radio, 365 Troy Avenue,http://www.vpr.net,4 stars,"$7,850,121 ",Arts Culture Humanities : Public Broadcasting and Media,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8895
11866,Village Enterprise, 751 Laurel Street PMB 222,http://www.villageenterprise.org/,4 stars,"$1,907,764 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11866
13400,VillageReach, 2900 Eastlake Avenue East,http://www.villagereach.org,4 stars,"$2,365,494 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13400
10923,Visalia Rescue Mission, 306 Northeast First Avenue,,4 stars,"$5,099,869 ",Human Services : Homeless Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10923
8898,VisionCorps, 244 North Queen Street,http://www.visioncorps.net,4 stars,"$7,918,015 ",Human Services : Social Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8898
7360,VisionTrust International, 3710 Sinton Road,http://www.visiontrust.org/,4 stars,"$5,609,389 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7360
4697,Vista Del Mar, 3200 Motor Avenue,http://www.vistadelmar.org,4 stars,"$36,742,559 ",Human Services : Children's and Family Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4697
8758,Vital Voices Global Partnership, 1625 Massachusetts Avenue NW,http://www.vitalvoices.org/,4 stars,"$9,460,757 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8758
10717,Vitamin Angels, 111 West Micheltorena Street,,4 stars,"$29,927,894 ",International : Humanitarian Relief Supplies,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10717
6279,Volunteers in Medicine Hilton Head Island, 15 Northridge Drive,,4 stars,"$2,237,010 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6279
4705,Wadsworth Atheneum, 600 Main Street,http://www.wadsworthatheneum.org/,4 stars,"$17,119,016 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4705
12985,Walking Mountains Science Center, 318 Walking Mountains Lane,,4 stars,"$1,293,483 ",Arts Culture Humanities : Museums,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12985
7695,WAND Education Fund, 691 Massachusetts Avenue,http://www.wand.org/,4 stars,"$946,323 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7695
4710,Washington & Jefferson College, Office of Development,http://www.washjeff.edu,4 stars,"$85,089,477 ",Education : Private Liberal Arts Colleges,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4710
11061,Washington Area Women's Foundation, 1331 H Street,http://www.thewomensfoundation.org,4 stars,"$2,784,541 ",Public Benefit : Advocacy and Civil Rights,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11061
7391,Washington Environmental Council, 1402 Third Avenue,http://www.wecprotects.org,4 stars,"$1,878,006 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7391
5431,The Washington Institute for Near East Policy, 1828 L Street NW,http://www.washingtoninstitute.org,4 stars,"$9,732,737 ",International : International Peace Security and Affairs,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5431
10785,Washington Trails Association, 705 Second Avenue,http://www.wta.org,4 stars,"$2,752,846 ",Environment : Environmental Protection and Conservation,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10785
4713,Washington University in St. Louis, One Brookings Drive,,4 stars,"$2,592,300,954 ",Education : Universities Graduate Schools and Technological Institutes,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4713
6391,Water For People, 100 E Tennessee Ave,http://www.waterforpeople.org/,4 stars,"$12,920,758 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6391
10709,Water Missions International, 1150 Kinzer Street,,4 stars,"$8,351,323 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10709
8875,Water.org, 920 Main Street,http://www.water.org/,4 stars,"$12,216,921 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8875
12760,WaterAid America, 315 Madison Ave,http://www.wateraidamerica.org,4 stars,"$7,791,403 ",International : Development and Relief Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12760
12852,Wayside House, 378 Northeast 6th Avenue,http://www.waysidehouse.net/,4 stars,"$1,689,558 ",Health : Treatment and Prevention Services,www.charitynavigator.org/index.cfm?bay=search.summary&orgid=12852
